"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
113154.618,37295.329,16440.476,16978.85,9989.358,9858.449,37922.307,7836.138,23644.508,19226.848,16708.099,8866.237,10883.017,2859.276,8423.944,5028.093,6099.403,3527.015,2127.015,5044.177,1592.957
37451.995,108213.858,19140.64,8338.982,5716.358,4253.454,9255.075,4638.755,8460.495,12390.543,29926.572,28472.73,12782.262,2334.522,3847.853,3361.342,7114.761,3370.345,1838.07,3031.691,1316.696
15901.174,19258.527,77703.854,29377.296,7479.338,4719.214,7052.737,4561.207,3930.141,5116.562,5448.442,4043.757,30706.475,18298.642,10189.004,4357.603,3844.193,4351.344,3588.391,4600.269,1318.48
17319.144,7914.109,30317.483,118402.893,37687.849,10566.29,24958.772,9914.953,7898.871,6143.218,7270.339,5058.281,10246.764,10638.121,46217.116,10810.6,4546.976,4561.285,4748.031,10572.322,2721.044
9765.231,5891.756,7659.322,38118.464,113649.767,36280.808,18737.738,25017.561,8228.961,6372.556,5670.159,3316.256,6777.493,3619.355,29195.996,24963.24,4168.976,2916.916,2360.368,7647.131,3847.254
9611.581,4310.257,4663.209,10451.429,37079.027,102374.772,30594.402,43452.626,18001.793,4956.41,4118.958,2602.456,4974.768,2273.249,7575.257,8763.689,2602.16,1937.015,1444.407,3850.569,1938.517
38645.171,8908.813,7171.248,26092.547,19791.487,30581.011,107710.314,13707.549,30916.288,11184.486,8424.828,4605.271,6643.561,2946.504,9908.477,6854.369,3814.769,2605.12,1903.977,6080.267,1876.036
7559.124,4646.786,4401.621,9824.285,23872.136,44309.338,14476.715,302569.119,26544.884,5765.982,5109.299,2924.263,5506.614,2904.641,11124.473,35675.802,3617.071,3091.581,2459.838,7157.461,3516.131
23739.064,8635.849,4014.507,7765.824,8627.616,18528.067,32256.55,27992.625,96980.063,34799.08,10717.302,4277.768,4404.705,2086.205,5904.519,5174.514,3907.059,1970.267,1552.713,4568.861,1415.568
19482.981,12840.995,4930.617,6442.528,6619.755,5079.653,10841.714,5748.751,35169.658,160848.136,60552.634,6882.815,4794.34,1570.264,3516.914,3260.268,4982.34,2925.298,1693.161,2515.53,1239.842
16756.23,29889.772,5514.443,6744.099,5482.938,3785.833,8095.741,5275.524,11270.002,61860.214,192458.408,32178.852,6797.462,2233.131,4171.599,3104.07,13079.23,3854.548,1967.316,3300.802,1509.645
9055.417,29070.98,3954.866,4939.649,3454.681,2642.094,4101.354,2718.99,4401.526,7194.453,31811.318,86897.833,15318.385,1407.829,2853.288,2324.837,26067.189,3471.602,1437.963,2324.323,1006.148
11054.808,13478.728,29959.308,10651.697,7031.078,4890.776,6671.84,5206.541,4738.287,4681.862,6509.166,15178.841,193788.106,24997.741,7195.147,4912.695,11783.691,43215.87,11720.923,5923.751,2140.894
2958.301,2298.448,18329.798,10319.626,3606.382,2013.529,2920.908,2724.044,1982.465,1307.574,2184.812,1442.646,24227.509,53605.088,14751.245,2465.816,1300.722,7375.908,14729.846,8578.754,1092.971
8411.584,4003.91,10000.198,45525.913,29773.777,7478.311,10351.587,11331.316,6148.923,3543.544,4286.973,3033.327,7008.595,14793.096,149198.02,30423.516,3077.7,3920.559,5821.119,45692.009,5009.172
4993.78,3347.463,4286.746,10818.339,24878.116,8771.796,6987.79,35463.11,5094.844,3351.143,3113.535,2257.623,4614.755,2406.008,30023.458,192185.498,2379.458,3104.061,2990.552,18950.32,17317.888
6149.557,7688.749,3782.227,4383.336,3915.041,2713.011,3869.73,3479.534,3809.767,4826.173,12814.132,25804.291,11481.426,1270.239,2964.713,2583.007,122615.535,8373.921,2074.178,2552.178,1220.798
3599.725,3364.978,4317.021,4598.895,3071.264,2096.5,2554.722,2974.08,1923.811,2915.838,3925.94,3374.94,43903.473,7124.352,3990.819,2987.733,8240.391,104291.826,27139.318,4482.446,1596.1
2145.952,1929.504,3470.42,4636.353,2527.827,1435.793,2015.352,2339.073,1693.017,1627.388,1966.674,1399.451,11899.241,14405.122,5696.205,2912.243,2070.859,28053.659,42143.902,20352.24,1587.706
4724.455,3062.871,4672.567,10106.861,7404.71,3848.277,6128.474,6947.072,4911.713,2458.738,3402.775,2288.713,6171.387,8453.707,46868.169,18770.315,2518.265,4668.671,19856.053,138562.925,17724.174
1460.234,1169.3,1294.98,2398.77,3725.512,1855.092,1942.902,3226.808,1252.363,1225.927,1352.579,991.163,1931.56,985.58,5129.242,17528.352,1100.516,1634.006,1647.581,18235.159,59367.571
