"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
83920.274,23994.302,13029.489,8882.262,5660.165,6843.851,21578.437,4417.288,14491.459,12752.87,11550.087,6468.978,7439.249,2438.39,6283.217,3074.684,3767.58,2287.443,1392.384,3387.519,1550.44
22065.214,69467.844,10863.641,2879.72,1869.07,1872.449,2914.579,1966.9,4726.389,7764.976,20469.094,20618.618,9416.475,1253.105,2313.828,1424.019,4428.245,1740.8,916.314,1345.728,950.952
12286.923,10896.883,50506.857,15032.292,3132.45,2538.905,2995.057,2359.579,2216.724,2359.549,3203.785,2196.162,20396.024,11110.56,5985.606,1843.661,1903.668,2356.139,1753.923,1931.499,984.959
8216.376,2920.887,15529.191,53503.2,14973.384,4165.9,8281.806,3349.985,3044.177,2668.581,2994.995,2046.091,4815.617,7364.094,23129.761,3917.497,1694.428,1559.814,1814.875,4362.129,1502.945
5231.829,2336.167,3106.066,15067.512,52052.739,21197.802,6448.646,13186.713,2953.877,2112.259,1929.412,1398.515,2647.933,1382.961,13718.521,9935.374,1398.136,878.692,895.625,2660.567,1809.528
5880.989,1950.433,2403.59,3587.417,21190.979,63232.62,15464.112,26353.901,10020.07,2302.547,1996.461,1287.174,2338.146,728.64,2947.231,3670.682,1154.962,826.928,691.198,1880.524,1043.515
20881.094,3216.626,3274.391,8419.636,6674.009,16030.464,48041.177,5233.826,13139.813,4729.788,3797.132,1654.705,2442.452,1440.383,3846.867,2299.513,1377.982,985.748,803.722,2028.157,878.696
3733.867,2030.061,2037.242,3380.182,12603.514,26572.256,4892.728,174008.47,14837.249,2846.96,2716.172,1644.542,2339.19,1151.284,5199.837,19459.667,1285.379,1365.924,949.166,2546.835,1634.777
13933.117,4868.336,2118.713,3061.381,3335.071,10663.9,12874.532,15507.926,51290.563,23416.709,6579.619,2058.07,2316.108,761.792,3255.476,2031.349,1913.083,813.535,587.593,1794.117,752.142
11581.869,7574.273,2363.823,2346.502,2379.887,2441.884,4378.091,2565.903,22751.812,105760.31,43277.286,4549.691,2886.642,857.61,1591.046,1239.775,2744.246,1167.809,744.791,1217.216,826.376
10597.471,19879.808,3354.869,2803.179,1907.624,2078.27,3389.39,2443.607,5855.671,43458.163,157555.667,24844.269,5433.647,1301.824,2540.079,1501.463,9756.699,1685.957,1151.968,1759.723,1191.237
5798.938,20998.74,2066.003,1735.773,1429.018,1140.085,1399.385,1627.167,1984.825,4579.37,25359.67,64971.652,12417.161,752.925,1888.092,1083.129,16301.941,1615.828,809.937,1073.821,611.575
6506.658,9112.986,20426.847,4737.435,2533.518,2322.974,2204.344,2275.184,2307.711,2718.131,5221.879,12498.308,142498.407,12918.65,3340.133,1809.829,7554.444,32394.204,8175.627,2700.152,1488.305
2202.761,1080.668,10911.555,7295.66,1298.137,845.97,1422.544,915.977,686.404,695.797,1283.118,828.817,12679.194,26920.804,9423.897,910.144,714.627,5028.309,8572.643,5324.117,591.673
5504.489,2114.362,5812.587,22765.495,13915.519,2756.427,3553.592,5168.609,3047.615,1595.231,2489.48,1739.956,3282.72,9423.831,108133.478,15900.345,1308.337,1626.566,2910.368,33252.942,3349.974
2581.933,1455.309,1781.984,3885.323,9868.259,3682.159,2233.04,20110.945,1705.35,1125.91,1379.433,1132.709,1887.387,799.55,15755.436,128045.245,923.318,1120.748,1208.058,11762.271,12888.343
3516.347,4526.632,1820.057,1530.386,1210.379,1135.325,1122.219,1318.686,1699.738,2713.415,9558.704,16179.215,7606.653,740.391,1387.969,953.683,98721.828,5357.972,1086.745,1089.705,577.569
1931.239,1794.166,2245.9,1360.588,780.914,843.694,852.73,1321.02,783.887,950.301,1662.646,1587.831,32787.046,5413.59,1668.186,1033.237,5548.421,79290.559,24904.875,2084.461,804.158
1117.733,943.979,1766.74,1700.868,830.431,609.349,735.597,1048.789,560.923,796.169,1130.291,778.366,8267.531,9192.69,2998.033,1348.083,1064.953,25252.393,29712.516,14898.747,1076.744
2501.461,1260.539,1931.557,3968.558,2406.984,1711.07,1819.758,2511.662,2130.74,1187.55,1657.832,1125.761,2950.976,5469.958,33974.908,11704.053,1131.012,2080.634,14231.486,112457.486,14967.741
1214.875,850.937,876.695,1175.961,1848.766,967.462,900.888,1559.711,556.435,718.714,853.662,641.87,1300.046,511.412,3371.984,13336.072,542.496,781.003,1088.98,15370.585,41495.226
