"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13608.078,12390.248,7822.724,6527.997,5496.083,7536.413,3080.189,1512.366,2914.758,25374.019,2670.772,1277.66
12405.527,19278.073,11307.706,15552.75,14082.758,5520.722,2001.636,2023.976,6201.62,10144.107,2039.694,1748.816
8015.286,11080.671,47418.909,23352.59,3166.556,2440.526,10532.048,15120.585,5012.361,14682.139,2852.35,6041.932
6560.382,16279.462,23095.14,59809.935,9179.292,4802.335,2778.725,17040.409,18129.456,13013.074,4206.849,9269.356
5500.093,13346.856,3151.155,9167.608,14506.228,10241.702,924.978,1008.255,9920.5,5786.597,2717.988,1695.75
7823.782,5559.531,2344.978,4550.323,10222.072,17168.976,789.463,930.677,5547.84,12287.051,4868.517,1425.28
2959.515,1932.358,10904.207,2754.101,910.378,748.004,6924.502,5233.602,1357.585,11158.482,1156.646,2618.742
1454.973,2047.445,15058.097,16799.122,1118.462,959.28,5670.855,17272.296,2916.999,5559.489,1487.376,5345.731
2745.441,6034.301,5068.799,17976.447,9749.086,5456.603,1310.665,3027.66,17762.921,8008.982,5109.603,2497.747
25806.676,10336.134,14651.779,13308.703,5816.379,12091.959,10516.016,5642.933,8407.945,131648.617,18200.126,5854.344
2573.008,2218.471,2651.794,4099.672,2685.15,4759.222,1181.184,1466.904,5433.077,18851.581,23235.993,2210.884
1320.572,1599.439,5948.505,9114.365,1576.309,1437.315,2626.134,5286.207,2316.08,6114.253,1970.041,13497.907
