"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
90783.384,27722.399,12637.824,10090.398,6276.526,7573.282,22490.251,5390.952,16240.805,14651.015,13123.039,6888.581,8500.055,2951.097,7355.114,4153.847,4781.894,2554.975,1862.27,4158.028,1417.198
26770.756,80045.047,12797.392,3524.083,2227.077,2149.832,3562.66,2016.81,4634.955,7508.521,21436.562,21012.968,9268.994,1257.769,2105.766,1598.639,4712.389,1681.877,1110.586,1505.363,802.343
12013.073,13170.834,53931.492,18732.346,3115.44,2362.979,3366.409,2271.939,1804.395,2312.327,3205.651,2483.228,20891.923,13508.204,7181.672,2008.212,1723.731,2678.605,2032.594,2386.655,899.51
9481.209,3222.815,18706.851,63067.947,17932.986,4729.162,9682.614,4213.323,3255.035,3125.5,3431.989,1874.651,4478.822,6976.134,29132.097,4505.813,1819.227,2049.391,2164.928,5237.2,1299.068
5708.147,2052.708,3137.453,17785.116,57382.977,16588.029,7036.683,12121.808,3077.09,2238.984,2107.308,1492.376,2753.291,1546.515,17599.555,12257.188,1430.429,1041.913,897.158,2741.236,1836.516
7235.929,2290.672,2109.127,4986.756,17535.26,71789.74,16530.469,28826.51,10302.116,2393.5,2195.15,1492.49,2463.305,980.485,3162.864,4490.834,1114.677,994.68,789.648,2003.999,1102.019
22994.251,3526.484,3233.568,9499.186,7128.934,16540.515,50975.263,6049.148,12669.76,4870.388,3200.668,2263.265,2505.594,1393.702,4333.012,2697.243,1521.272,1003.888,685.67,2085.578,785.62
5481.684,1880.564,2311.868,4058.583,11855.48,28925.797,5882.296,206055.562,16493.145,2491.89,2689.314,1534.165,2563.157,1323.065,5462.683,21925.335,1279.166,1270.885,1119.607,2862.874,1588.276
15952.658,4466.344,1864.236,3338.528,3122.946,10234.355,12576.245,16960.231,55824.416,21481.051,5507.975,2015.24,2055.819,897.361,2402.473,2341.38,1549.679,743.994,713.685,1997.6,679.58
14902.383,7339.36,2392.545,3019.982,2469.663,2528.268,4564.555,2676.162,21791.486,120283.707,43148.154,4081.51,2923.365,1051.553,1761.409,1300.57,2847.639,1376.625,773.107,1297.699,734.482
13001.099,21940.389,3302.191,3529.487,2160.13,2015.614,2896.281,2585.714,5747.162,44120.964,154940.321,23548.851,5205.796,1457.81,2408.459,1582.759,9335.079,2329.765,1169.641,1785.431,904.623
6943.478,21327.914,2422.936,1988.472,1545.016,1300.456,2084.147,1541.906,2065.542,4259.56,23480.186,64512.972,12511.373,953.142,1734.451,986.577,17784.745,2082.777,570.875,1141.62,609.115
8400.043,9690.311,20566.549,4320.393,2850.975,2433.35,2575.903,2572.519,2136.156,2705.142,5170.947,12511.46,154641.775,17816.951,3289.333,2199.708,8536.699,34316.454,8046.959,2911.194,1122.021
2731.297,1359.461,13575.15,6932.145,1514.819,1003.202,1205.364,1252.293,842.654,906.492,1398.477,878.901,17348.217,41959.114,10836.274,1126.002,744.627,5723.862,11112.109,6135.088,773.014
7433.798,2103.924,7283.464,28956.536,17336.416,3126.586,4525.68,5506.197,2549.789,1740.792,2466.867,1682.111,3311.245,11092.724,110203.565,19449.171,1437.957,2108.759,3315.72,31523.746,2799.378
3917.065,1589.43,2133.39,4497.341,12409.122,4495.567,2700.184,21828.13,2256.662,1310.422,1604.946,964.07,2160.746,1169.696,19533.28,138278.388,961.863,1188.654,1437.103,12312.303,11642.382
4598.422,4765.503,1789.942,1786.824,1418.423,1102.329,1536.662,1237.251,1341.552,2741.89,9649.23,18136.641,8557.456,613.117,1386.207,946.29,100483.44,5808.545,955.834,980.461,625.174
2439.786,1696.543,2637.328,1974.666,1008.633,1091.987,1013.508,1352.758,814.707,1366.64,2336.533,1853.714,34685.525,5852.482,2137.805,1126.153,5399.291,84142.678,23143.772,2481.115,691.465
1911.188,1035.451,2008.394,2233.662,951.58,746.851,695.722,1122.37,770.27,663.482,1077.476,726.822,8079.241,10732.021,3546.081,1612.771,919.226,23831.852,32967.196,15560.506,1077.347
3951.811,1508.04,2394.455,5078.208,2607.666,2037.495,2033.896,2832.572,2106.522,1207.627,1759.602,1075.454,3030.556,6285.805,31955.246,11847.283,1057.609,2573.35,15382.983,104832.419,13535.878
1356.453,673.607,771.435,1108.617,1805.808,924.704,757.269,1557.441,619.567,611.668,787.43,628.312,1120.63,594.518,2877.164,11699.428,537.36,674.661,1000.424,13304.776,38254.916
