"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13010.437,10159.781,6119.502,4951.699,4115.093,6636.028,2860.176,943.512,1795.178,26543.17,1672.954,783.032
9727.421,17282.135,8206.903,13905.908,12184.852,4075.666,1235.399,940.2,3968.431,6389.249,1392.988,768.766
6105.129,8089.045,49474.774,22639.6,2604.824,1645.913,11410.932,15436.556,2643.799,12939.973,1654.188,3842.38
5077.705,14476.582,22614.061,65465.455,8039.196,3176.549,2426.878,16724.91,16042.287,9531.303,2364.164,6935.6
4167.059,12057.929,2288.666,8020.735,14454.807,8745.3,763.887,697.888,8913.849,4805.125,1847.935,665.627
6577.755,3864.246,1790.431,3358.812,9021.582,16833.598,625.689,562.165,3822.932,10762.532,3782.871,450.758
2726.341,1138.647,11397.531,2736.175,717.635,650.275,8849.498,5196.54,628.604,12675.211,651.838,2194.615
998.744,877.28,14946.562,17286.232,637.058,480.022,5142.618,18470.708,1397.501,4102.012,807.838,4508.568
1766.271,3799.158,2821.35,15950.656,8762.136,4029.19,662.109,1355.093,14675.228,4412.232,3731.689,1169.892
26260.861,6431.101,12948.308,9499.258,4869.319,10955.925,12747.706,4104.503,4416.285,138860.784,16815.48,3125.569
1831.78,1263.887,1579.706,2377.589,1755.991,3765.121,712.598,1001.331,3931.041,16710.066,21972.76,466.522
793.528,704.37,3683.329,6887.519,653.825,451.849,2344.989,4509.487,925.12,3117.452,494.173,8499.828
