"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
17083.467,16487.719,10045.912,8523.928,6733.314,8503.224,3998.52,2191.828,3397.825,29428.817,3133.092,1812.293
16823.74,23725.414,13927.148,18006.078,15989.244,6611.446,2336.621,2795.515,6484.407,13190.446,2789.485,1993.781
9792.769,13818.731,55266.369,24356.838,4128.238,3527.409,13016.589,18133.984,5515.57,18187.525,3602.686,6681.54
8398.759,17939.161,24415.414,59113.16,9669.554,5631.582,3320.329,17232.279,17974.176,15283.293,5277.472,8885.039
6825.205,15515.739,3986.022,9751.908,15651.575,11320.472,1160.087,1441.407,11132.552,7735.226,3734.481,1949.555
8492.034,6721.991,3644.239,5868.45,11228.322,19786.474,1090.207,1280.71,6305.446,15241.713,6011.708,1739.222
4035.272,2307.53,12911.256,3266.066,1143.3,1052.261,8003.506,5140.849,1249.702,12692.534,1321.437,3245.371
2249.323,2936.911,18104.481,17508.671,1324.602,1195.277,5464.627,19160.75,3079.228,6896.936,1902.041,5616.157
3311.943,6562.547,5431.486,18101.173,11015.099,6170.787,1286.298,3320.743,18247.624,8232.446,6093.822,2384.023
29416.285,13273.479,18553.676,15083.423,7823.604,15224.936,12406.995,6940.255,8779.491,147530.648,22404.256,7723.535
3232.061,2558.277,3825.605,5236.916,3542.195,5949.84,1183.451,1715.803,6207.151,22678.816,25171.368,2253.986
1585.821,1902.817,6417.841,8712.628,2025.823,1764.739,3484.682,5727.591,2597.56,7678.477,2091.418,13353.482
