"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
14948.468,14537.403,8097.295,6572.523,5637.385,8242.574,3204.718,1588.472,2936.656,28324.51,2946.561,1435.838
13937.387,24034.196,13323.885,17612.6,16004.839,6264.115,2077.03,2695.3,5836.885,11847.338,2445.035,1894.015
7849.592,13185.331,56241.462,25137.91,3674.222,2910.073,13671.667,21341.899,4636.398,16173.175,3505.32,6229.47
6605.03,17935.314,26246.594,68435.091,10060.15,5029.621,3159.957,20625.208,20564.803,12736.149,4868.59,9277.436
5890.48,15627.996,3747.481,9989.922,17520.25,11491.706,1011.01,1300.837,11283.579,6952.662,3770.794,1670.976
8612.833,6142.519,2965.74,5261.243,11593.92,21585.547,793.492,1324.574,6678.638,15878.882,6114.2,1472.138
3296.833,1907.404,13649.728,3206.926,1036.958,794.763,7469.211,6545.828,1247.9,11537.557,1039.122,2629.713
1782.46,2508.435,21390.085,20559.79,1398.886,1239.032,6937.375,20669.531,3251.889,6560.283,1795.009,4890.162
2935.885,5942.975,4352.128,21325.163,11708.567,6574.979,1149.621,3200.918,19295.509,8351.288,6374.705,2433.713
29001.305,11970.524,16091.901,12783.282,6788.58,15806.035,11102.201,6133.361,8506.056,149004.147,21884.814,6546.425
2834.122,2291.5,3425.373,4807.751,3668.051,6022.811,1153.611,1822.022,6616.556,22336.272,26339.807,2274.316
1342.159,1759.395,6156.371,8924.399,1592.557,1538.323,2741.026,4961.317,2396.716,6761.322,2036.532,12880.717
