"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18282.7,19201.228,10501.485,9771.269,6953.564,9177.361,3617.051,2179.585,3431.119,33730.924,3037.499,1928.952
19051.19,32472.064,15690.365,24734.857,20091.518,8692.396,3108.258,3377.017,7764.04,16914.881,3216.475,2509.84
10399.537,15801.04,59806.782,34769.597,4022.775,4121.318,14894.357,20707.576,5686.731,20134.13,3921.427,6541.933
10028.044,24996.889,34273.213,88066.274,12199.933,6014.428,4500.592,21793.372,22974.4,19552.137,5720.225,11343.032
6964.706,19602.953,4057.655,11641.504,17178.39,12138.143,1162.219,1566.083,11109.529,8695.16,3997.718,1879.346
9115.079,8468.713,3696.117,5998.155,12036.538,19499.883,965.575,1528.331,6234.753,15481.735,6194.951,1796.45
3822.352,2742.456,14973.688,4567.732,1152.904,885.936,9281.034,6186.926,1334.727,14656.499,1518.504,2498.164
2215.3,3519.526,20424.531,21770.833,1770.988,1475.258,6263.809,20824.749,2951.45,7184.541,2260.088,5418.053
3437.385,7590.366,5928.967,22117.043,10557.635,5939.549,1356.208,3004.13,20830.085,9404.42,6135.236,2714.343
33432.814,16853.259,20122.487,20246.24,8354.175,14940.972,14699.861,7283.674,9147.62,168666.57,25257.325,7800.374
3079.015,3223.523,4032.766,5534.847,3800.483,6032.227,1384.612,2102.493,6455.203,24899.808,29332.934,2598.631
1795.285,2452.989,6516.092,11367.049,1793.372,1912.523,2874.332,5491.536,2891.103,7684.368,2333.989,16055.259
