"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
13191.861,11524.667,6044.554,3664.795,3932.729,6712.995,2420.977,678.806,1283.837,27390.668,1052.314,353.292
11489.091,22889.574,9222.079,13914.27,15031.456,4413.433,1390.711,779.017,3899.97,7700.061,831.277,375.84
5863.727,9131.114,52081.356,20534.471,2045.412,1147.886,12466.775,17480.124,1955.28,11161.848,817.886,2059.427
3718.966,14245.299,20256.188,72069.758,6285.201,2218.266,1476.312,18443.701,15808.386,5807.952,1698.074,6361.125
3760.032,14781.708,1976.39,6493.381,17451.46,9535.356,481.365,442.933,8497.63,3971.871,1295.628,391.995
6882.082,4352.939,1121.135,2282.141,9507.303,18278.792,326.127,293.109,3079.252,10989.169,3669.733,379.065
2317.574,1257.934,12764.101,1443.54,505.776,355.43,8773.418,5081.522,345.702,12350.695,390.446,1022.942
685.001,634.437,16985.835,19106.588,485.133,325.137,4952.517,21646.497,1219.208,3236.082,434.119,3226.573
1202.058,4154.452,1797.873,14826.147,8368.097,3166.023,259.995,1171.014,16383.326,3320.366,3584.4,708.66
27778.907,7475.624,11420.348,6199.318,3651.558,10989.072,12338.358,3316.904,3329.058,155044.517,13558.176,1854.437
1109.381,816.143,920.625,1563.112,1506.405,3562.855,474.118,493.984,3720.011,13875.946,21493.857,485.187
295.879,362.52,2146.185,8098.137,430.434,382.475,1112.192,3161.413,870.104,1949.117,332.287,9267.93
