"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
16617.7,15748.936,8034.905,6810.651,6014.275,8510.403,3376.637,1799.808,3723.855,31559.871,2045.909,1311.489
15235.97,26451.96,13113.859,19735.365,17269.378,5767.707,2386.787,2448.2,7120.147,11791.179,1771.643,1528.107
8294.639,12979.322,56141.29,25784.86,3133.368,2457.494,14286.155,19831.234,7276.907,16912.325,2089.539,5187.263
6966.48,19507.338,25848.284,76589.537,9298.567,3718.843,3125.244,20474.478,22946.228,11840.507,3127.22,8984.799
6263.505,17111.69,3467.085,8925.754,16042.477,10365.698,869.445,1274.81,12287.134,6577.155,1922.34,1354.732
8301.418,5820.334,2460.758,3605.754,10293.87,19708.347,783.822,849.506,6031.434,13459.834,4182.977,1041.118
3305.863,2242.679,14266.878,3337.337,768.277,738.885,9126.778,5767.003,2126.616,14205.813,889.332,2934.481
1762.368,2491.879,19934.668,20496.598,1119.041,1036.517,6036.278,22654.398,3696.957,5850.847,954.159,5305.697
3624.83,6735.148,7329.812,22601.192,11827.369,5971.587,2021.092,3932.279,24808.269,10457.21,5658.004,2364.813
32107.404,11730.492,16817.233,12170.478,6497.587,13110.23,13632.916,6252.161,10223.371,164273.354,18423.932,5187.828
2179.593,1842.291,2055.767,3146.7,2009.95,4124.44,855.599,991.32,5378.707,18530.783,22747.131,963.268
1276.377,1486.772,5216.289,8969.907,1324.419,967.572,2988.892,5476.211,2615.672,5204.921,1074.766,11444.382
