"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
68558.561,21621.084,7691.125,5080.079,3129.083,2645.661,19208.34,2361.62,12174.044,9475.376,7514.478,4024.934,3778.887,1114.569,2407.272,1325.322,1925.65,1274.365,606.542,1307.51,424.933
21466.034,91185.977,12885.189,2655.433,1958.216,1576.638,2792.626,1565.707,4487.45,8963.206,23642.804,23453.623,8888.286,921.14,1864.256,1289.564,3552.881,1933.224,828.202,1126.132,560.84
7699.861,13184.069,66390.887,16087.874,2446.821,1627.379,2207.104,1489.84,1072.154,1975.481,2402.172,1989.313,25310.449,15779.419,5863.309,1336.426,1853.386,2073.491,1531.046,1775.264,548.037
5126.187,2772.41,16600.789,78732.891,19259.32,3320.305,9331.321,3311.164,2224.692,2811.118,2886.596,1840.167,6598.191,10650.034,31578.453,3726.091,1792.464,1734.763,1890.272,4357.013,888.72
2794.782,1813.948,2521.807,19028.161,83036.862,25553.375,8455.804,15377.25,2524.155,2637.88,2426.225,1676.965,2775.263,1420.204,20212.67,12375.444,2029.966,1361.064,1121.778,2773.833,1051.275
2599.674,1577.714,1698.752,3164.152,26185.08,74623.604,16956.812,26633.135,12738.923,2007.195,1714.081,1202.553,2153.9,564.667,2924.823,2785.351,1271.939,953.467,696.122,1500.59,630.321
19077.611,2652.071,2347.089,9128.188,8706.823,16704.885,64331.096,3829.805,14376.336,5643.708,4127.975,1682.592,2793.107,1622.742,3178.964,1902.774,1584.641,1119.391,671.727,2078.702,622.972
2271.307,1715.324,1723.305,3415.592,14545.583,26839.898,4302.109,225268.049,18605.155,2559.026,2480.375,1560.802,2952.082,1093.638,5287.964,24323.047,1945.609,1299.138,1254.49,3002.431,1359.302
11785.497,4490.831,1140.607,2164.049,2595.27,12729.92,14322.517,19515.848,75565.133,23220.534,4731.696,1714.638,2021.563,779.957,2050.726,1543.771,1662.865,963.188,586.309,1520.841,498.352
9223.673,9229.99,2015.932,3010.212,2464.753,2138.151,5689.492,2595.928,23635.322,136656.229,45257.577,3418.847,2374.796,502.299,1614.774,1531.782,2603.061,1557.175,759.159,1085.232,558.516
7531.993,23614.377,2583.281,2975.74,2557.542,1739.414,3472.128,2417.1,4714.727,45485.936,182310.46,25204.078,4141.637,870.249,2062.398,1487.962,10170.44,2184.579,1024.905,1279.922,604.038
4071.028,23232.392,2270.764,2049.135,1798.021,1117.558,1660.914,1448.938,1644.014,3191.158,25687.168,74851.391,13193.197,1071.02,1454.959,1045.171,16307.876,2582.445,632.906,1046.087,482.086
3905.05,8780.865,25077.658,6788.514,2919.252,2189.855,2717.643,2880.722,2127.272,2350.83,4083.398,13647.615,169336.117,20692.078,4044.912,2129.2,9341.791,42697.031,9006.857,2749.519,930.169
1017.119,995.655,15523.547,10501.579,1333.771,527.264,1680.4,1120.078,705.866,523.087,766.145,1100.153,20632.455,45049.176,15492.084,925.291,658.295,6760.559,10273.841,6185.789,390.278
2466.223,1807.573,5704.688,31052.131,20013.114,3016.512,3814.841,5657.568,2306.569,1541.651,2019.877,1383.904,3840.712,15673.389,139570.667,19139.572,1601.356,1810.622,2979.216,35378.875,2011.075
1331.634,1268.191,1298.003,3564.403,12653.415,2837.959,1998.409,24865.505,1557.101,1347.347,1419.443,1184.747,1903.701,896.519,19695.85,170890.364,1308.25,1451.405,1489.146,14113.463,14100.966
1872.68,3616.513,1964.786,1902.419,1983.15,1126.124,1629.81,1786.779,1601.462,2664.644,10211.769,16112.572,9332.714,616.749,1424.095,1215.456,105441.419,9488.305,1314.953,1290.916,646.148
1246.061,1832.647,1888.316,1898.022,1585.431,972.462,1199.407,1450.897,1026.076,1488.149,2251.165,2597.04,42639.727,6553.712,1752.46,1470.615,9088.086,107830.649,33430.182,2353.827,800.884
639.159,762.122,1413.697,1794.649,1122.26,705.251,734.463,1146.015,621.358,719.279,907.23,682.227,8824.999,10512.05,3045.415,1739.859,1218.703,34010.41,38034.455,17403.21,962.061
1248.926,1327.294,1708.6,4358.119,2601.561,1373.507,1945.357,2809.979,1779.534,1132.615,1286.168,1022.511,2853.021,6214.039,35790.419,13808.718,1331.248,2608.147,16901.683,143063.894,16850.397
401.46,468.888,475.944,1027.963,1092.183,587.439,667.993,1193.077,488.03,499.919,602.337,444.996,864.494,392.596,1955.688,14127.49,617.034,744.271,946.987,16690.481,51393.02
