"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
18240.775,14605.483,8572.647,7395.091,6301.962,7975.512,3746.309,1789.788,2757.182,32050.352,2223.763,976.226
14776.547,21460.214,10428.124,15603.411,14289.314,4769.302,1789.742,1724.547,5413.163,10295.529,1543.926,1222.395
8582.135,10522.6,56380.112,22675.519,2825.147,2265.351,12322.783,17823.938,3489.729,14568.186,2219.156,3642.986
7369.018,15762.48,23008.628,69713.933,8199.13,3841.686,2807.093,17898.126,17018.578,12140.344,2967.224,6976.157
6544.957,14284.189,3073.972,7896.341,14043.18,9164.657,613.093,872.317,8575.598,5482.541,2196.752,981.932
7826.348,4954.948,2292.044,3631.959,9293.537,17215.696,548.842,752.106,3649.965,11693.028,4018.612,585.392
3538.329,1657.194,12488.014,2635.866,592.395,593.356,8194.903,4439.474,894.351,13729.195,658.513,1748.241
1627.16,1804.31,17328.377,19108.404,895.52,798.095,4301.675,18132.544,2205.439,4584.709,1122.666,3330.541
2732.488,5402.928,3319.989,17182.278,8827.788,3627.697,836.385,2022.935,15432.205,5493.916,4659.034,1489.283
31957.018,10043.629,14126.16,12576.104,5800.398,11830.578,14061.183,4551.763,5431.711,137635.249,18263.143,4067.947
2245.58,1538.798,2283.107,3121.801,2179.573,4232.437,704.92,1052.254,4498.084,18362.371,22513.682,889.851
1178.222,1116.752,3740.383,6710.736,1045.456,491.356,1869.566,3465.663,1342.022,3925.914,753.786,10185.939
